id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,hashtags,user_mentions,place,clean_tweet,compound,neg,neu,pos,sentiment
1.25e+18,2020-04-23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @juliareinstein: Writing the stories of who has been lost in the pandemic has been gutting, but an honor. 

You get to know someone you'…",Writing stories lost pandemic gutting honor You get know someone you'…,en,0,241,jclanoe,,juliareinstein,"Crouch End, Tossa de Mar",write stori lost pandem gut honor get know someon,0.2263,0.184,0.56,0.256,pos
1.25e+18,2020-04-23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @RudyGiuliani: This is the warrior against Covid-19 suited up and ready to go on 77 WABC radio.  Listen 4p-6p today https://t.co/O2dJIWP…,This warrior Covid-19 suited ready go WABC radio Listen p-6p today,en,0,387,TheGreatFeather,,RudyGiuliani,Extreme NE Georgia Mountains ,warrior covid19 suit readi go wabc radio listen today,0.0,0.0,1.0,0.0,neu
1.25e+18,2020-04-23,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Fire In The Bone: COVID 19  VICTORY DANCE......News from around the ... https://t.co/xlLaPA8xDL,Fire In The Bone COVID VICTORY DANCE ... ... News around ...,en,0,14,FireinThebone,,,,fire bone covid19 victori danc news around,-0.34,0.286,0.714,0.0,neg
1.25e+18,2020-04-23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Waiting for the intersection between ""UV radiation purifies the skin"" and ""5G is causing Covid-19!""",Waiting intersection `` UV radiation purifies skin '' `` 5G causing Covid-19 '',en,0,190,MxtressOfTheSea,,,unceded territories,wait intersect uv radiat purifi skin caus covid19,0.0,0.0,1.0,0.0,neu
1.25e+18,2020-04-23,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @EngnrDan: A group of artists has just decided to draw Governor Joho and our wonderful healthcare workers to honour him for his COVID-19…,A group artists decided draw Governor Joho wonderful healthcare workers honour COVID-19…,en,2,6,mtuwamvua,,EngnrDan,my mind,group artist decid draw governor joho wonder healthcar worker honour covid19,0.5719,0.0,0.73,0.27,pos
1.25e+18,2020-04-23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RealCandaceO: You routinely complain that poverty is the reason that more minorities will die from Covid-19. 

—but you advocate for a…",You routinely complain poverty reason minorities die Covid-19 —but advocate a…,en,0,3296,Mara_O1128,,RealCandaceO,United States,routin complain poverti reason minor die covid19 advoc,-0.7506,0.516,0.484,0.0,neg
1.25e+18,2020-04-23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SafetyPinDaily: How science denial on the political right hampers the US response to COVID-19 || Via PRI https://t.co/1jLFMocan5,How science denial political right hampers US response COVID-19 || Via PRI,en,8,9,CarolWi61621830,,SafetyPinDaily,"Delaware, USA",scienc denial polit right hamper respons covid19 via pri,0.0,0.0,1.0,0.0,neu
1.25e+18,2020-04-23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Wait! If injecting #Clorox does not work against COVID-19 there is always #Brawndo! It has electrolytes!,Wait If injecting work COVID-19 always It electrolytes,en,0,115,PatrickBreen11,"Clorox, Brawndo",,"Somewhere out of my mind,Mich.",wait inject work covid19 alway electrolyt,0.0,0.0,1.0,0.0,neu
1.25e+18,2020-04-23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @andreacjames: Louisiana’s longest-serving incarcerated woman is supposed to be free. Instead, she has Covid-19. https://t.co/KAptGUlKeY…",Louisiana ’ longest-serving incarcerated woman supposed free Instead Covid-19,en,1,1,dogandthemoon,,andreacjames,Vancouver BC,louisiana longest serv incarcer woman suppos free instead covid19,0.5106,0.0,0.708,0.292,pos
1.25e+18,2020-04-23,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @waltshaub: You know who disclosed stock in companies affected by the government's coronavirus response? Marc Short, chief of staff for…",You know disclosed stock companies affected government 's coronavirus response Marc Short chief staff for…,en,0,24,reneebeau,,waltshaub,"Shoreline Connecticut, USA",know disclos stock compani affect govern coronaviru respons marc short chief staff,0.0,0.0,1.0,0.0,neu
1.25e+18,2020-04-23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @VanityTrust: If you personally know someone who has tested positive for covid -19 retweet this. People need to see how close it really…,If personally know someone tested positive covid retweet People need see close really…,en,0,12306,kendraymond,,VanityTrust,,person know someon test posit covid19 retweet peopl need see close realli,0.0,0.0,1.0,0.0,neu
1.25e+18,2020-04-23,"<a href=""https://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","Top story: White-Hat Hackers Help 'Fold' COVID-19 Proteins https://t.co/1uQcFqDivF, see more https://t.co/Foqoq727h0",Top story White-Hat Hackers Help 'Fold COVID-19 Proteins see,en,0,1858,DLsec101,,,,top stori white hat hacker help fold covid19 protein see,0.5423,0.0,0.64,0.36,pos
1.25e+18,2020-04-23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“At Fort Dix, as of April 23, 12 prisoners and four staff members are confirmed to have COVID-19. But civil rights… https://t.co/LTLhr9Dng7",“ At Fort Dix April prisoners four staff members confirmed COVID-19 But civil rights…,en,295,124,RadicalHopeProj,,,United States,fort dix april prison four staff member confirm covid19 civil right,-0.5106,0.248,0.752,0.0,neg
1.25e+18,2020-04-23,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@devlarri Trust me, COVID-19 will be over soon, and I'll be waiting for you. Elenu sobolo bí garden fork",Trust COVID-19 soon I 'll waiting Elenu sobolo bí garden fork,en,0,45,iOhJay,,devlarri,Mars,trust covid19 soon wait elenu sobolo garden fork,0.5106,0.0,0.68,0.32,pos
1.25e+18,2020-04-23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @IlhanMN: Congress should not go home until we have a clear timeline on a relief package that:

- Provides monthly and universal cash as…",Congress go home clear timeline relief package Provides monthly universal cash as…,en,2,0,socalmd54,,IlhanMN,"California, USA",congress go home clear timelin relief packag provid monthli univers cash,0.6908,0.0,0.612,0.388,pos
1.25e+18,2020-04-23,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @KarlenePetitt: Every person who has to go to work should be tested. Why only test those with symptoms?  If they want this to stop sprea…,Every person go work tested Why test symptoms If want stop sprea…,en,0,12683,CustodioRubens,,KarlenePetitt,BRASIL,everi person go work test test symptom want stop sprea,-0.2263,0.191,0.696,0.113,neg
1.25e+18,2020-04-23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @starknightz: 17. News: While Everyone Talks About Covid-19, Democrats Attempt to Sneak In Strictest Gun Control Measures Ever https://t…",News While Everyone Talks About Covid-19 Democrats Attempt Sneak In Strictest Gun Control Measures Ever,en,0,83,AnthonyMulquin2,,starknightz,"Mittagong, Bowral - Mittagong",news everyon talk covid19 democrat attempt sneak strictest gun control measur ever,-0.34,0.179,0.821,0.0,neg
1.25e+18,2020-04-23,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @kcvenugopalmp: A meeting of PCC &amp; DCC presidents in @INCKarnataka was held today through video conferencing to co-ordinate &amp; assess Cov…,A meeting PCC amp DCC presidents held today video conferencing co-ordinate amp assess Cov…,en,0,5201,patreshhiremath,,"kcvenugopalmp, INCKarnataka",bangalore india,meet pcc dcc presid held today video conferenc co ordin ass cov,-0.5423,0.241,0.759,0.0,neg
1.25e+18,2020-04-23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Goss30Goss: You just can't make this shit up. A doggie breeder has been tasked to lead the Covid-19 pandemic task force. 85-90% of thes…,You ca n't make shit A doggie breeder tasked lead Covid-19 pandemic task force -90 thes…,en,0,34,GomezSantos22,,Goss30Goss,"New York , New Jersey",make shit doggi breeder task lead covid19 pandem task forc the,-0.5574,0.265,0.735,0.0,neg
1.25e+18,2020-04-23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DavMicRot: As of 7:18 PM ET tonight, US has 49,759 *confirmed* deaths to COVID-19. Will pass grim milestone of 50,000 *confirmed* death…","As :18 PM ET tonight US ,759 *confirmed* deaths COVID-19 Will pass grim milestone ,000 *confirmed* death…",en,0,16289,netbacker,,DavMicRot,"Santa Clara, CA",pm et tonight confirm death covid19 pa grim mileston confirm death,-0.91,0.59,0.41,0.0,neg
1.25e+18,2020-04-23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @elderofziyon: I just looked at the study that claimed that COVID-19 patients who took hydrocholoquine were more likely to die than thos…,I looked study claimed COVID-19 patients took hydrocholoquine likely die thos…,en,0,45,jbparrott724,,elderofziyon,Georgia,look studi claim covid19 patient took hydrocholoquin like die tho,-0.34,0.271,0.556,0.174,neg
1.25e+18,2020-04-23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @benshapiro: Kentucky's total state debt was $13.7 billion as of 2015. NY's was $137 billion. If the idea is that the feds should fill i…,Kentucky 's total state debt 13.7 billion NY 's 137 billion If idea feds fill i…,en,0,6,BinstokSarah,,benshapiro,"Los Angeles, CA",kentucki total state debt billion ny billion idea fed fill,-0.3612,0.217,0.783,0.0,neg
1.25e+18,2020-04-24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @KateDewhirst: NEW! These are legal resources for healthcare organizations in Ontario responding to the COVID-19 pandemic.
https://t.co/…",NEW These legal resources healthcare organizations Ontario responding COVID-19 pandemic,en,0,1,Paramedic_Matt,,KateDewhirst,"Ontario, Canada",new legal resourc healthcar organ ontario respond covid19 pandem,0.128,0.0,0.842,0.158,pos
1.25e+18,2020-04-24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ScottyPatriot1: Two Elder Doctors self-treat with Zinc &amp; Hydroxychloroquine... recover fully from COVID-19 https://t.co/CiA39vgwRi,Two Elder Doctors self-treat Zinc amp Hydroxychloroquine ... recover fully COVID-19,en,0,28,dbondrn,,ScottyPatriot1,"Ohio, USA",two elder doctor self treat zinc hydroxychloroquin recov fulli covid19,0.4019,0.0,0.769,0.231,pos
1.25e+18,2020-04-24,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @Ali_H_Soufan: In some cases, the perpetrators have been encouraged by opportunistic social and political leaders who, rather than work…",In cases perpetrators encouraged opportunistic social political leaders rather work…,en,0,5,DoubleTapAgain,,Ali_H_Soufan,Hell,case perpetr encourag opportunist social polit leader rather work,0.0516,0.0,0.87,0.13,pos
1.25e+18,2020-04-24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mitchellvii: Statistically speaking, given the new antibody tests and mortality rates we KNOW have been jacked, COVID-19 is no more dea…",Statistically speaking given new antibody tests mortality rates KNOW jacked COVID-19 dea…,en,0,287,voga1,,mitchellvii,,statist speak given new antibodi test mortal rate know jack covid19 dea,0.0,0.0,1.0,0.0,neu
1.25e+18,2020-04-24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Garou_Hidalgo: @DrTedros The @WHO warned of COVID-19 in early January.
Trump was busy golfing 🤡

#Covid_19 #COVIDー19
https://t.co/sI8N0…",The warned COVID-19 early January Trump busy golfing 🤡,en,0,3,WoldeabSisay,"Covid_19, COVIDー19","Garou_Hidalgo, DrTedros, WHO",,warn covid19 earli januari trump busi golf,-0.1027,0.189,0.811,0.0,neg
1.25e+18,2020-04-24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @assumptionlive: Katie Russell has nominated her aunt Shirley, who is working in the Covid-19 ward in the Ulster hospital. Thank you!👏👏👏…",Katie Russell nominated aunt Shirley working Covid-19 ward Ulster hospital Thank …,en,0,8,rosydevlin,,assumptionlive,,kati russel nomin aunt shirley work covid19 ward ulster hospit thank,0.3612,0.0,0.8,0.2,pos
1.25e+18,2020-04-24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @KeiraSavage00: The Chinese Embassy in Australia sends another letter to the Daily Telegraph accusing them of ‘maliciously linking COVID…,The Chinese Embassy Australia sends another letter Daily Telegraph accusing ‘ maliciously linking COVID…,en,0,0,RobertT28705897,,KeiraSavage00,"Woodward, OK",chines embassi australia send anoth letter daili telegraph accus malici link covid19,0.0,0.0,1.0,0.0,neu
1.25e+18,2020-04-24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @bvanhool_van: DUMPED ...BEAUTIFUL CD GIRL💔ON DEATH ROW💔""BECAUSE OF""....COVID 19 &amp; WHATEVER THEIR MANY EMPTY KENNELS THEY ARE KILLING MA…",DUMPED ... BEAUTIFUL CD GIRLON DEATH ROW '' BECAUSE OF '' ... .COVID amp WHATEVER THEIR MANY EMPTY KENNELS THEY ARE KILLING MA…,en,0,0,Macheath1,,bvanhool_van,"Shrewsbury, Shropshire, UK",dump beauti cd girlon death row covid19 whatev mani empti kennel kill,-0.9042,0.554,0.446,0.0,neg
1.25e+18,2020-04-24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",COVID-19 The impact on disabled people in N.Ireland. Please complete our survey. Your voice matters!… https://t.co/SSBRgsBcwl,COVID-19 The impact disabled people N.Ireland Please complete survey Your voice matters …,en,0,8,disabilityni,,,Northern Ireland,covid19 impact disabl peopl ireland pleas complet survey voic matter,0.0258,0.0,0.891,0.109,pos
1.25e+18,2020-04-24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Cryptome_org: The Military Role in Combating COVID-19
https://t.co/v0f2T42BUu",The Military Role Combating COVID-19,en,0,0,JonangusMackay,,Cryptome_org,,militari role combat covid19,-0.34,0.444,0.556,0.0,neg
1.25e+18,2020-04-24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Update: #Covid_19 work continuing on implementation of emergency COVID-19 #SocialDistancing traffic measures at a n… https://t.co/ZgjVdNbnej,Update work continuing implementation emergency COVID-19 traffic measures n…,en,0,5,donna_cooney1,"Covid_19, SocialDistancing",,Clontarf Dublin 3,updat work continu implement emerg covid19 traffic measur ,0.0,0.0,1.0,0.0,neu
1.25e+18,2020-04-24,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A Plan for Getting Books Returned? We'll Deal With That Later, Say Librarians. https://t.co/yQKd4mOe7W",A Plan Getting Books Returned We 'll Deal With That Later Say Librarians,en,0,4,ESC11Library,,,"White Settlement, TX",plan get book return deal later say librarian,0.0,0.0,1.0,0.0,neu
